 ------------------------------------------------------------------- ------------- -------- ------ ---------------------------------------------------------------------------------- 
  Name                                                                Method        Scheme   Host   Path                                                                              
  api.number_range_translation.search-ids                             POST          ANY      ANY    /api/search-ids/number-range-translation{path}                                    
  api.number_range_translation.create                                 POST          ANY      ANY    /api/number-range-translation{path}                                               
  api.number_range_type.detail                                        GET           ANY      ANY    /api/number-range-type/{path}                                                     
  api.number_range_type.update                                        PATCH         ANY      ANY    /api/number-range-type/{path}                                                     
  api.number_range_type.delete                                        DELETE        ANY      ANY    /api/number-range-type/{path}                                                     
  api.number_range_type.list                                          GET           ANY      ANY    /api/number-range-type{path}                                                      
  api.number_range_type.search                                        POST          ANY      ANY    /api/search/number-range-type{path}                                               
  api.number_range_type.search-ids                                    POST          ANY      ANY    /api/search-ids/number-range-type{path}                                           
  api.number_range_type.create                                        POST          ANY      ANY    /api/number-range-type{path}                                                      
  api.number_range_type_translation.detail                            GET           ANY      ANY    /api/number-range-type-translation/{path}                                         
  api.number_range_type_translation.update                            PATCH         ANY      ANY    /api/number-range-type-translation/{path}                                         
  api.number_range_type_translation.delete                            DELETE        ANY      ANY    /api/number-range-type-translation/{path}                                         
  api.number_range_type_translation.list                              GET           ANY      ANY    /api/number-range-type-translation{path}                                          
  api.number_range_type_translation.search                            POST          ANY      ANY    /api/search/number-range-type-translation{path}                                   
  api.number_range_type_translation.search-ids                        POST          ANY      ANY    /api/search-ids/number-range-type-translation{path}                               
  api.number_range_type_translation.create                            POST          ANY      ANY    /api/number-range-type-translation{path}                                          
  api.order.detail                                                    GET           ANY      ANY    /api/order/{path}                                                                 
  api.order.update                                                    PATCH         ANY      ANY    /api/order/{path}                                                                 
  api.order.delete                                                    DELETE        ANY      ANY    /api/order/{path}                                                                 
  api.order.list                                                      GET           ANY      ANY    /api/order{path}                                                                  
  api.order.search                                                    POST          ANY      ANY    /api/search/order{path}                                                           
  api.order.search-ids                                                POST          ANY      ANY    /api/search-ids/order{path}                                                       
  api.order.create                                                    POST          ANY      ANY    /api/order{path}                                                                  
  api.order_address.detail                                            GET           ANY      ANY    /api/order-address/{path}                                                         
  api.order_address.update                                            PATCH         ANY      ANY    /api/order-address/{path}                                                         
  api.order_address.delete                                            DELETE        ANY      ANY    /api/order-address/{path}                                                         
  api.order_address.list                                              GET           ANY      ANY    /api/order-address{path}                                                          
  api.order_address.search                                            POST          ANY      ANY    /api/search/order-address{path}                                                   
  api.order_address.search-ids                                        POST          ANY      ANY    /api/search-ids/order-address{path}                                               
  api.order_address.create                                            POST          ANY      ANY    /api/order-address{path}                                                          
  api.order_customer.detail                                           GET           ANY      ANY    /api/order-customer/{path}                                                        
  api.order_customer.update                                           PATCH         ANY      ANY    /api/order-customer/{path}                                                        
  api.order_customer.delete                                           DELETE        ANY      ANY    /api/order-customer/{path}                                                        
  api.order_customer.list                                             GET           ANY      ANY    /api/order-customer{path}                                                         
  api.order_customer.search                                           POST          ANY      ANY    /api/search/order-customer{path}                                                  
  api.order_customer.search-ids                                       POST          ANY      ANY    /api/search-ids/order-customer{path}                                              
  api.order_customer.create                                           POST          ANY      ANY    /api/order-customer{path}                                                         
  api.order_delivery.detail                                           GET           ANY      ANY    /api/order-delivery/{path}                                                        
  api.order_delivery.update                                           PATCH         ANY      ANY    /api/order-delivery/{path}                                                        
  api.order_delivery.delete                                           DELETE        ANY      ANY    /api/order-delivery/{path}                                                        
  api.order_delivery.list                                             GET           ANY      ANY    /api/order-delivery{path}                                                         
  api.order_delivery.search                                           POST          ANY      ANY    /api/search/order-delivery{path}                                                  
  api.order_delivery.search-ids                                       POST          ANY      ANY    /api/search-ids/order-delivery{path}                                              
  api.order_delivery.create                                           POST          ANY      ANY    /api/order-delivery{path}                                                         
  api.order_delivery_position.detail                                  GET           ANY      ANY    /api/order-delivery-position/{path}                                               
  api.order_delivery_position.update                                  PATCH         ANY      ANY    /api/order-delivery-position/{path}                                               
  api.order_delivery_position.delete                                  DELETE        ANY      ANY    /api/order-delivery-position/{path}                                               
  api.order_delivery_position.list                                    GET           ANY      ANY    /api/order-delivery-position{path}                                                
  api.order_delivery_position.search                                  POST          ANY      ANY    /api/search/order-delivery-position{path}                                         
  api.order_delivery_position.search-ids                              POST          ANY      ANY    /api/search-ids/order-delivery-position{path}                                     
  api.order_delivery_position.create                                  POST          ANY      ANY    /api/order-delivery-position{path}                                                
  api.order_line_item.detail                                          GET           ANY      ANY    /api/order-line-item/{path}                                                       
  api.order_line_item.update                                          PATCH         ANY      ANY    /api/order-line-item/{path}                                                       
  api.order_line_item.delete                                          DELETE        ANY      ANY    /api/order-line-item/{path}                                                       
  api.order_line_item.list                                            GET           ANY      ANY    /api/order-line-item{path}                                                        
  api.order_line_item.search                                          POST          ANY      ANY    /api/search/order-line-item{path}                                                 
  api.order_line_item.search-ids                                      POST          ANY      ANY    /api/search-ids/order-line-item{path}                                             
  api.order_line_item.create                                          POST          ANY      ANY    /api/order-line-item{path}                                                        
  api.order_tag.detail                                                GET           ANY      ANY    /api/order-tag/{path}                                                             
  api.order_tag.update                                                PATCH         ANY      ANY    /api/order-tag/{path}                                                             
  api.order_tag.delete                                                DELETE        ANY      ANY    /api/order-tag/{path}                                                             
  api.order_tag.list                                                  GET           ANY      ANY    /api/order-tag{path}                                                              
  api.order_tag.search                                                POST          ANY      ANY    /api/search/order-tag{path}                                                       
  api.order_tag.search-ids                                            POST          ANY      ANY    /api/search-ids/order-tag{path}                                                   
  api.order_tag.create                                                POST          ANY      ANY    /api/order-tag{path}                                                              
  api.order_transaction.detail                                        GET           ANY      ANY    /api/order-transaction/{path}                                                     
  api.order_transaction.update                                        PATCH         ANY      ANY    /api/order-transaction/{path}                                                     
  api.order_transaction.delete                                        DELETE        ANY      ANY    /api/order-transaction/{path}                                                     
  api.order_transaction.list                                          GET           ANY      ANY    /api/order-transaction{path}                                                      
  api.order_transaction.search                                        POST          ANY      ANY    /api/search/order-transaction{path}                                               
  api.order_transaction.search-ids                                    POST          ANY      ANY    /api/search-ids/order-transaction{path}                                           
  api.order_transaction.create                                        POST          ANY      ANY    /api/order-transaction{path}                                                      
  api.payment_method.detail                                           GET           ANY      ANY    /api/payment-method/{path}                                                        
  api.payment_method.update                                           PATCH         ANY      ANY    /api/payment-method/{path}                                                        
  api.payment_method.delete                                           DELETE        ANY      ANY    /api/payment-method/{path}                                                        
  api.payment_method.list                                             GET           ANY      ANY    /api/payment-method{path}                                                         
  api.payment_method.search                                           POST          ANY      ANY    /api/search/payment-method{path}                                                  
  api.payment_method.search-ids                                       POST          ANY      ANY    /api/search-ids/payment-method{path}                                              
  api.payment_method.create                                           POST          ANY      ANY    /api/payment-method{path}                                                         
  api.payment_method_translation.detail                               GET           ANY      ANY    /api/payment-method-translation/{path}                                            
  api.payment_method_translation.update                               PATCH         ANY      ANY    /api/payment-method-translation/{path}                                            
  api.payment_method_translation.delete                               DELETE        ANY      ANY    /api/payment-method-translation/{path}                                            
  api.payment_method_translation.list                                 GET           ANY      ANY    /api/payment-method-translation{path}                                             
  api.payment_method_translation.search                               POST          ANY      ANY    /api/search/payment-method-translation{path}                                      
  api.payment_method_translation.search-ids                           POST          ANY      ANY    /api/search-ids/payment-method-translation{path}                                  
  api.payment_method_translation.create                               POST          ANY      ANY    /api/payment-method-translation{path}                                             
  api.plugin.detail                                                   GET           ANY      ANY    /api/plugin/{path}                                                                
  api.plugin.update                                                   PATCH         ANY      ANY    /api/plugin/{path}                                                                
  api.plugin.delete                                                   DELETE        ANY      ANY    /api/plugin/{path}                                                                
  api.plugin.list                                                     GET           ANY      ANY    /api/plugin{path}                                                                 
  api.plugin.search                                                   POST          ANY      ANY    /api/search/plugin{path}                                                          
  api.plugin.search-ids                                               POST          ANY      ANY    /api/search-ids/plugin{path}                                                      
  api.plugin.create                                                   POST          ANY      ANY    /api/plugin{path}                                                                 
  api.plugin_translation.detail                                       GET           ANY      ANY    /api/plugin-translation/{path}                                                    
  api.plugin_translation.update                                       PATCH         ANY      ANY    /api/plugin-translation/{path}                                                    
  api.plugin_translation.delete                                       DELETE        ANY      ANY    /api/plugin-translation/{path}                                                    
  api.plugin_translation.list                                         GET           ANY      ANY    /api/plugin-translation{path}                                                     
  api.plugin_translation.search                                       POST          ANY      ANY    /api/search/plugin-translation{path}                                              
  api.plugin_translation.search-ids                                   POST          ANY      ANY    /api/search-ids/plugin-translation{path}                                          
  api.plugin_translation.create                                       POST          ANY      ANY    /api/plugin-translation{path}                                                     
  api.product.detail                                                  GET           ANY      ANY    /api/product/{path}                                                               
  api.product.update                                                  PATCH         ANY      ANY    /api/product/{path}                                                               
  api.product.delete                                                  DELETE        ANY      ANY    /api/product/{path}                                                               
  api.product.list                                                    GET           ANY      ANY    /api/product{path}                                                                
  api.product.search                                                  POST          ANY      ANY    /api/search/product{path}                                                         
  api.product.search-ids                                              POST          ANY      ANY    /api/search-ids/product{path}                                                     
  api.product.create                                                  POST          ANY      ANY    /api/product{path}                                                                
  api.product_category.detail                                         GET           ANY      ANY    /api/product-category/{path}                                                      
  api.product_category.update                                         PATCH         ANY      ANY    /api/product-category/{path}                                                      
  api.product_category.delete                                         DELETE        ANY      ANY    /api/product-category/{path}                                                      
  api.product_category.list                                           GET           ANY      ANY    /api/product-category{path}                                                       
  api.product_category.search                                         POST          ANY      ANY    /api/search/product-category{path}                                                
  api.product_category.search-ids                                     POST          ANY      ANY    /api/search-ids/product-category{path}                                            
  api.product_category.create                                         POST          ANY      ANY    /api/product-category{path}                                                       
  api.product_category_tree.detail                                    GET           ANY      ANY    /api/product-category-tree/{path}                                                 
  api.product_category_tree.update                                    PATCH         ANY      ANY    /api/product-category-tree/{path}                                                 
  api.product_category_tree.delete                                    DELETE        ANY      ANY    /api/product-category-tree/{path}                                                 
  api.product_category_tree.list                                      GET           ANY      ANY    /api/product-category-tree{path}                                                  
  api.product_category_tree.search                                    POST          ANY      ANY    /api/search/product-category-tree{path}                                           
  api.product_category_tree.search-ids                                POST          ANY      ANY    /api/search-ids/product-category-tree{path}                                       
  api.product_category_tree.create                                    POST          ANY      ANY    /api/product-category-tree{path}                                                  
  api.product_configurator_setting.detail                             GET           ANY      ANY    /api/product-configurator-setting/{path}                                          
  api.product_configurator_setting.update                             PATCH         ANY      ANY    /api/product-configurator-setting/{path}                                          
  api.product_configurator_setting.delete                             DELETE        ANY      ANY    /api/product-configurator-setting/{path}                                          
  api.product_configurator_setting.list                               GET           ANY      ANY    /api/product-configurator-setting{path}                                           
  api.product_configurator_setting.search                             POST          ANY      ANY    /api/search/product-configurator-setting{path}                                    
  api.product_configurator_setting.search-ids                         POST          ANY      ANY    /api/search-ids/product-configurator-setting{path}                                
  api.product_configurator_setting.create                             POST          ANY      ANY    /api/product-configurator-setting{path}                                           
  api.product_cross_selling.detail                                    GET           ANY      ANY    /api/product-cross-selling/{path}                                                 
  api.product_cross_selling.update                                    PATCH         ANY      ANY    /api/product-cross-selling/{path}                                                 
  api.product_cross_selling.delete                                    DELETE        ANY      ANY    /api/product-cross-selling/{path}                                                 
  api.product_cross_selling.list                                      GET           ANY      ANY    /api/product-cross-selling{path}                                                  
  api.product_cross_selling.search                                    POST          ANY      ANY    /api/search/product-cross-selling{path}                                           
  api.product_cross_selling.search-ids                                POST          ANY      ANY    /api/search-ids/product-cross-selling{path}                                       
  api.product_cross_selling.create                                    POST          ANY      ANY    /api/product-cross-selling{path}                                                  
  api.product_cross_selling_assigned_products.detail                  GET           ANY      ANY    /api/product-cross-selling-assigned-products/{path}                               
  api.product_cross_selling_assigned_products.update                  PATCH         ANY      ANY    /api/product-cross-selling-assigned-products/{path}                               
  api.product_cross_selling_assigned_products.delete                  DELETE        ANY      ANY    /api/product-cross-selling-assigned-products/{path}                               
  api.product_cross_selling_assigned_products.list                    GET           ANY      ANY    /api/product-cross-selling-assigned-products{path}                                
  api.product_cross_selling_assigned_products.search                  POST          ANY      ANY    /api/search/product-cross-selling-assigned-products{path}                         
  api.product_cross_selling_assigned_products.search-ids              POST          ANY      ANY    /api/search-ids/product-cross-selling-assigned-products{path}                     
  api.product_cross_selling_assigned_products.create                  POST          ANY      ANY    /api/product-cross-selling-assigned-products{path}                                
  api.product_cross_selling_translation.detail                        GET           ANY      ANY    /api/product-cross-selling-translation/{path}                                     
  api.product_cross_selling_translation.update                        PATCH         ANY      ANY    /api/product-cross-selling-translation/{path}                                     
  api.product_cross_selling_translation.delete                        DELETE        ANY      ANY    /api/product-cross-selling-translation/{path}                                     
  api.product_cross_selling_translation.list                          GET           ANY      ANY    /api/product-cross-selling-translation{path}                                      
  api.product_cross_selling_translation.search                        POST          ANY      ANY    /api/search/product-cross-selling-translation{path}                               
  api.product_cross_selling_translation.search-ids                    POST          ANY      ANY    /api/search-ids/product-cross-selling-translation{path}                           
  api.product_cross_selling_translation.create                        POST          ANY      ANY    /api/product-cross-selling-translation{path}                                      
  api.product_custom_field_set.detail                                 GET           ANY      ANY    /api/product-custom-field-set/{path}                                              
  api.product_custom_field_set.update                                 PATCH         ANY      ANY    /api/product-custom-field-set/{path}                                              
  api.product_custom_field_set.delete                                 DELETE        ANY      ANY    /api/product-custom-field-set/{path}                                              
  api.product_custom_field_set.list                                   GET           ANY      ANY    /api/product-custom-field-set{path}                                               
  api.product_custom_field_set.search                                 POST          ANY      ANY    /api/search/product-custom-field-set{path}                                        
  api.product_custom_field_set.search-ids                             POST          ANY      ANY    /api/search-ids/product-custom-field-set{path}                                    
  api.product_custom_field_set.create                                 POST          ANY      ANY    /api/product-custom-field-set{path}                                               
  api.product_export.detail                                           GET           ANY      ANY    /api/product-export/{path}                                                        
  api.product_export.update                                           PATCH         ANY      ANY    /api/product-export/{path}                                                        
  api.product_export.delete                                           DELETE        ANY      ANY    /api/product-export/{path}                                                        
  api.product_export.list                                             GET           ANY      ANY    /api/product-export{path}                                                         
  api.product_export.search                                           POST          ANY      ANY    /api/search/product-export{path}                                                  
  api.product_export.search-ids                                       POST          ANY      ANY    /api/search-ids/product-export{path}                                              
  api.product_export.create                                           POST          ANY      ANY    /api/product-export{path}                                                         
  api.product_feature_set.detail                                      GET           ANY      ANY    /api/product-feature-set/{path}                                                   
  api.product_feature_set.update                                      PATCH         ANY      ANY    /api/product-feature-set/{path}                                                   
  api.product_feature_set.delete                                      DELETE        ANY      ANY    /api/product-feature-set/{path}                                                   
  api.product_feature_set.list                                        GET           ANY      ANY    /api/product-feature-set{path}                                                    
  api.product_feature_set.search                                      POST          ANY      ANY    /api/search/product-feature-set{path}                                             
  api.product_feature_set.search-ids                                  POST          ANY      ANY    /api/search-ids/product-feature-set{path}                                         
  api.product_feature_set.create                                      POST          ANY      ANY    /api/product-feature-set{path}                                                    
  api.product_feature_set_translation.detail                          GET           ANY      ANY    /api/product-feature-set-translation/{path}                                       
  api.product_feature_set_translation.update                          PATCH         ANY      ANY    /api/product-feature-set-translation/{path}                                       
  api.product_feature_set_translation.delete                          DELETE        ANY      ANY    /api/product-feature-set-translation/{path}                                       
  api.product_feature_set_translation.list                            GET           ANY      ANY    /api/product-feature-set-translation{path}                                        
  api.product_feature_set_translation.search                          POST          ANY      ANY    /api/search/product-feature-set-translation{path}                                 
  api.product_feature_set_translation.search-ids                      POST          ANY      ANY    /api/search-ids/product-feature-set-translation{path}                             
  api.product_feature_set_translation.create                          POST          ANY      ANY    /api/product-feature-set-translation{path}                                        
  api.product_keyword_dictionary.detail                               GET           ANY      ANY    /api/product-keyword-dictionary/{path}                                            
  api.product_keyword_dictionary.update                               PATCH         ANY      ANY    /api/product-keyword-dictionary/{path}                                            
  api.product_keyword_dictionary.delete                               DELETE        ANY      ANY    /api/product-keyword-dictionary/{path}                                            
  api.product_keyword_dictionary.list                                 GET           ANY      ANY    /api/product-keyword-dictionary{path}                                             
  api.product_keyword_dictionary.search                               POST          ANY      ANY    /api/search/product-keyword-dictionary{path}                                      
  api.product_keyword_dictionary.search-ids                           POST          ANY      ANY    /api/search-ids/product-keyword-dictionary{path}                                  
  api.product_keyword_dictionary.create                               POST          ANY      ANY    /api/product-keyword-dictionary{path}                                             
  api.product_manufacturer.detail                                     GET           ANY      ANY    /api/product-manufacturer/{path}                                                  
  api.product_manufacturer.update                                     PATCH         ANY      ANY    /api/product-manufacturer/{path}                                                  
  api.product_manufacturer.delete                                     DELETE        ANY      ANY    /api/product-manufacturer/{path}                                                  
  api.product_manufacturer.list                                       GET           ANY      ANY    /api/product-manufacturer{path}                                                   
  api.product_manufacturer.search                                     POST          ANY      ANY    /api/search/product-manufacturer{path}                                            
  api.product_manufacturer.search-ids                                 POST          ANY      ANY    /api/search-ids/product-manufacturer{path}                                        
  api.product_manufacturer.create                                     POST          ANY      ANY    /api/product-manufacturer{path}                                                   
  api.product_manufacturer_translation.detail                         GET           ANY      ANY    /api/product-manufacturer-translation/{path}                                      
  api.product_manufacturer_translation.update                         PATCH         ANY      ANY    /api/product-manufacturer-translation/{path}                                      
  api.product_manufacturer_translation.delete                         DELETE        ANY      ANY    /api/product-manufacturer-translation/{path}                                      
  api.product_manufacturer_translation.list                           GET           ANY      ANY    /api/product-manufacturer-translation{path}                                       
  api.product_manufacturer_translation.search                         POST          ANY      ANY    /api/search/product-manufacturer-translation{path}                                
  api.product_manufacturer_translation.search-ids                     POST          ANY      ANY    /api/search-ids/product-manufacturer-translation{path}                            
  api.product_manufacturer_translation.create                         POST          ANY      ANY    /api/product-manufacturer-translation{path}                                       
  api.product_media.detail                                            GET           ANY      ANY    /api/product-media/{path}                                                         
  api.product_media.update                                            PATCH         ANY      ANY    /api/product-media/{path}                                                         
  api.product_media.delete                                            DELETE        ANY      ANY    /api/product-media/{path}                                                         
  api.product_media.list                                              GET           ANY      ANY    /api/product-media{path}                                                          
  api.product_media.search                                            POST          ANY      ANY    /api/search/product-media{path}                                                   
  api.product_media.search-ids                                        POST          ANY      ANY    /api/search-ids/product-media{path}                                               
  api.product_media.create                                            POST          ANY      ANY    /api/product-media{path}                                                          
  api.product_option.detail                                           GET           ANY      ANY    /api/product-option/{path}                                                        
  api.product_option.update                                           PATCH         ANY      ANY    /api/product-option/{path}                                                        
  api.product_option.delete                                           DELETE        ANY      ANY    /api/product-option/{path}                                                        
  api.product_option.list                                             GET           ANY      ANY    /api/product-option{path}                                                         
  api.product_option.search                                           POST          ANY      ANY    /api/search/product-option{path}                                                  
  api.product_option.search-ids                                       POST          ANY      ANY    /api/search-ids/product-option{path}                                              
  api.product_option.create                                           POST          ANY      ANY    /api/product-option{path}                                                         
  api.product_price.detail                                            GET           ANY      ANY    /api/product-price/{path}                                                         
  api.product_price.update                                            PATCH         ANY      ANY    /api/product-price/{path}                                                         
  api.product_price.delete                                            DELETE        ANY      ANY    /api/product-price/{path}                                                         
  api.product_price.list                                              GET           ANY      ANY    /api/product-price{path}                                                          
  api.product_price.search                                            POST          ANY      ANY    /api/search/product-price{path}                                                   
  api.product_price.search-ids                                        POST          ANY      ANY    /api/search-ids/product-price{path}                                               
  api.product_price.create                                            POST          ANY      ANY    /api/product-price{path}                                                          
  api.product_property.detail                                         GET           ANY      ANY    /api/product-property/{path}                                                      
  api.product_property.update                                         PATCH         ANY      ANY    /api/product-property/{path}                                                      
  api.product_property.delete                                         DELETE        ANY      ANY    /api/product-property/{path}                                                      
  api.product_property.list                                           GET           ANY      ANY    /api/product-property{path}                                                       
  api.product_property.search                                         POST          ANY      ANY    /api/search/product-property{path}                                                
  api.product_property.search-ids                                     POST          ANY      ANY    /api/search-ids/product-property{path}                                            
  api.product_property.create                                         POST          ANY      ANY    /api/product-property{path}                                                       
  api.product_review.detail                                           GET           ANY      ANY    /api/product-review/{path}                                                        
  api.product_review.update                                           PATCH         ANY      ANY    /api/product-review/{path}                                                        
  api.product_review.delete                                           DELETE        ANY      ANY    /api/product-review/{path}                                                        
  api.product_review.list                                             GET           ANY      ANY    /api/product-review{path}                                                         
  api.product_review.search                                           POST          ANY      ANY    /api/search/product-review{path}                                                  
  api.product_review.search-ids                                       POST          ANY      ANY    /api/search-ids/product-review{path}                                              
  api.product_review.create                                           POST          ANY      ANY    /api/product-review{path}                                                         
  api.product_search_config.detail                                    GET           ANY      ANY    /api/product-search-config/{path}                                                 
  api.product_search_config.update                                    PATCH         ANY      ANY    /api/product-search-config/{path}                                                 
  api.product_search_config.delete                                    DELETE        ANY      ANY    /api/product-search-config/{path}                                                 
  api.product_search_config.list                                      GET           ANY      ANY    /api/product-search-config{path}                                                  
  api.product_search_config.search                                    POST          ANY      ANY    /api/search/product-search-config{path}                                           
  api.product_search_config.search-ids                                POST          ANY      ANY    /api/search-ids/product-search-config{path}                                       
  api.product_search_config.create                                    POST          ANY      ANY    /api/product-search-config{path}                                                  
  api.product_search_config_field.detail                              GET           ANY      ANY    /api/product-search-config-field/{path}                                           
  api.product_search_config_field.update                              PATCH         ANY      ANY    /api/product-search-config-field/{path}                                           
  api.product_search_config_field.delete                              DELETE        ANY      ANY    /api/product-search-config-field/{path}                                           
  api.product_search_config_field.list                                GET           ANY      ANY    /api/product-search-config-field{path}                                            
  api.product_search_config_field.search                              POST          ANY      ANY    /api/search/product-search-config-field{path}                                     
  api.product_search_config_field.search-ids                          POST          ANY      ANY    /api/search-ids/product-search-config-field{path}                                 
